question_id,question,options,answer,answer_index,cot_content,category,src,academic_background_prefix
6032,A patient with damage to their cervical sympathetic chain will show the following signs and symptoms.,"['Pupillary constriction and vasodilation of facial vessels'
 'Pupillary dilation'
 'Pupillary constriction, vasoconstriction of facial vessels and increased facial sweating'
 'Pupillary dilation, vasoconstriction of facial vessels, decreased facial sweating and increased lacrimation'
 'Pupillary constriction, vasodilation of facial vessels, increased facial sweating and decreased lacrimation'
 'Pupillary constriction, vasodilation of facial vessels and increased facial sweating'
 'Pupillary constriction and vasodilation of facial vessels, decreased facial sweating and increased lacrimation'
 'Pupillary constriction'
 'Pupillary dilation and vasoconstriction of facial vessels'
 'Pupillary dilation, vasoconstriction of facial vessels and decreased facial sweating']",A,0,,health,ori_mmlu-anatomy,I'm a public health researcher with a PhD from Johns Hopkins who has dedicated over a decade to examining the socio-economic determinants of health outcomes.
6140,Glycogen breakdown in muscle initially results in the formation of:,"['glucose-6-phosphate.' 'glucose-1,6-diphosphate.' 'glucose.'
 'fructose-1-phosphate.' 'glycogen-6-phosphate.' 'glucose-2-phosphate.'
 'glucose-1,4-diphosphate.' 'fructose-6-phosphate.' 'glucose-1-phosphate.'
 'glucose-1,2-diphosphate.']",I,8,,health,ori_mmlu-college_medicine,I'm a public health researcher with a doctorate from Johns Hopkins who has dedicated the last decade to exploring the intricate links between environmental factors and community wellness.
6041,"A 25-year-old man is brought to the emergency department because of a 6-day history of fever, severe muscle pain, and diffuse, painful swelling of his neck, underarms, and groin area. The symptoms began after returning from a camping trip in New Mexico. He appears ill and lethargic and can barely answer questions. His temperature is 39.2°C (102.5°F), pulse is 120/min, respirations are 22/min, and blood pressure is 110/70 mm Hg. Physical examination shows generalized scattered black maculae. Examination of the right upper extremity shows an erythematous, solid, tender mass on the underside of the upper extremity just above the elbow; the mass is draining blood and necrotic material. The most effective antibiotic for this patient’s disorder will interfere with which of the following cellular processes or enzymes?","['DNA helicase' 'Ribosomal assembly' 'Mitochondrial ATP synthesis'
 'Glucuronosyltransferase' 'Topoisomerase II activity' 'Lipid synthesis'
 'RNA polymerase activity' 'Cell wall synthesis' 'Proteasomal degradation'
 'Phospholipase function']",B,1,,health,ori_mmlu-professional_medicine,I'm a public health researcher with a doctorate from Johns Hopkins University who's dedicated over a decade to exploring the social determinants of health.
6676,A 26-year-old woman is brought to the emergency department because of an 8-hour history of severe back and abdominal pain and mild but persistent vaginal bleeding. Ultrasonography of the abdomen shows a 2-cm ectopic pregnancy in the ampulla. The ampulla has ruptured into the surrounding tissue. Fluid from this rupture will most likely be found in which of the following locations?,"['Lesser peritoneal cavity' 'Mesometrium' 'Pouch of Douglas'
 'Uterine cavity']",C,2,,health,ori_mmlu-professional_medicine,I'm a public health researcher with a PhD from Johns Hopkins University who has dedicated the last decade to exploring the intricate links between socioeconomic factors and health outcomes.
6655,Presbyopia refers to,"['The point of clearest vision moving randomly from the eye'
 'The decline in vision with advanced age'
 'The loss of taste as one grows older'
 'The point of clearest vision moving farther from the eye'
 'The increase in hearing sensitivity as one grows older'
 'The point of clearest vision remaining at the same distance from the eye'
 'The improvement in vision with advanced age'
 'The loss of hearing for higher pitch as one grows older'
 'The loss of hearing for lower pitch as one grows older'
 'The point of clearest vision moving closer to the eye']",D,3,,health,ori_mmlu-human_aging,I'm a public health researcher with a PhD from Johns Hopkins who has dedicated over a decade to exploring the intersections of health policy and community wellness.
6648,The rate limiting enzyme of glycolysis is:,"['phosphorylase.' 'phosphofructokinase.' 'succinate dehydrogenase.'
 'lactate dehydrogenase.' 'glucose-6-phosphate dehydrogenase.'
 'pyruvate dehydrogenase.' 'malate dehydrogenase.'
 'alpha-ketoglutarate dehydrogenase.' 'isocitrate dehydrogenase.'
 'hexokinase.']",B,1,,health,ori_mmlu-college_medicine,I'm a public health researcher with a PhD from Johns Hopkins who has dedicated my career to exploring the intricate relationships between social determinants and health outcomes.
6068,Describe the coronavirus structure.,"['Club shaped glycoprotein spikes protrude through a lipid bilayer'
 'An icosahedral structure with an envelope'
 'An icosahedral large pleomorphic virus'
 'Large regimented barrel shaped virus']",C,2,,health,ori_mmlu-virology,I'm a public health researcher with a PhD from Johns Hopkins University who has dedicated my career to exploring the social determinants of health.
6744,Complete bilateral cleft palate is due to failure of fusion of the,"['palatine and frontonasal processes.'
 'maxillary, frontonasal and secondary nasal processes.'
 'palatine, frontonasal and secondary nasal processes.'
 'palatine, lateral nasal and mandibular processes.'
 'palatine and maxillary processes.'
 'palatine, frontonasal, secondary nasal processes and mandibular processes.'
 'palatine processes.' 'palatine, maxillary and frontonasal processes.'
 'palatine, maxillary and secondary nasal processes.'
 'frontonasal and secondary nasal processes.']",C,2,,health,ori_mmlu-anatomy,I'm a public health researcher from Johns Hopkins who has dedicated over a decade to investigating the social determinants of health.
6402,Which of the following is most strongly associated with loss of bone density?,"['Environmental factors such as exposure to radiation' 'Genetic factors'
 'Psychological factors such as stress levels'
 'Atmospheric factors such as air pollution'
 'Socioeconomic factors such as income level'
 'Dietary factors such as excessive intake of protein' 'Cohort factors'
 'Lifestyle factors like not exercising'
 'Hormonal factors such as loss of estrogen'
 'Age-related factors such as early childhood development']",H,7,,health,ori_mmlu-human_aging,I'm a public health researcher with a doctorate from Johns Hopkins who has dedicated my career to understanding the intricacies of global health disparities.
6324,"Greater milk consumption
","['Has been reported to be associated with a higher incidence of fracture and higher mortality in a few studies'
 'Is consistently associated with a lower rate of fractures'
 'In countries with the highest rate of fracture suggests that milk consumption is beneficial to the skeleton.']",A,0,,health,ori_mmlu-nutrition,I'm a public health researcher with a PhD from Johns Hopkins University who has dedicated over a decade to examining the impacts of health policy on community well-being.
6024,Which of the following anatomical regions of abdomen lies just distal to the sternum?,"['Pectoral' 'Iliac' 'Subcostal' 'Umbilical' 'Hypochondriac' 'Epigastric'
 'Costal' 'Inguinal' 'Hypogastric' 'Lumbar']",F,5,,health,ori_mmlu-anatomy,I'm a public health researcher with a doctorate from Johns Hopkins who has dedicated over a decade to exploring the social determinants of health.
6618,"A 37-year-old Anglo-American man is admitted to the hospital for treatment for cocaine dependency. He says he has tried repeatedly to abstain from cocaine use but lives in a part of town where there are heavy drug sales. He did not like his hospital outpatient group but liked his single session at Cocaine Anonymous. Vital signs are temperature 37.0°C (98.6°F), pulse 70/min, respirations 16/min, and blood pressure 125/85 mm Hg. Physical examination shows a thin man with good muscle strength and no focal neurologic deficits. The patient is using insurance coverage through his wife but does not wish for his diagnosis to be disclosed to anyone. He is on probation after a conviction for aggravated robbery 3 years ago. There is also a warrant for his arrest for assault and battery. After listening to his requests and weighing your obligations, you should disclose this patient's diagnosis only to which of the following?","['His Cocaine Anonymous sponsor' 'His wife'
 'The police, due to his outstanding warrant'
 ""The hospital's patient advocacy group"" 'Insurance company'
 'His family doctor' 'His probation officer'
 'No one, to respect his request for privacy'
 'His previous outpatient group counselor' 'His employer']",E,4,,health,ori_mmlu-professional_medicine,I'm a public health researcher with a doctorate from Johns Hopkins dedicated to exploring the intersection of health equity and policy reform.
6545,"A 25-year-old man comes to the emergency department because he developed chest pain and shortness of breath 1 hour ago, shortly after snorting cocaine for the first time. He rates the chest pain as a 7 on a 10-point scale and notes that the pain is radiating down his left arm. Medical history is unremarkable and the patient takes no medications or any other illicit drugs. He is 178 cm (5 ft 10 in) tall and weighs 70 kg (154 lb); BMI is 22 kg/m2 . The patient is diaphoretic. Vital signs are temperature 37.5°C (99.5°F), pulse 110/min, respirations 16/min, and blood pressure 200/100 mm Hg. Pulse oximetry on room air shows an oxygen saturation of 95%. Pupils are equal, round, and reactive to light and accommodation. Lungs are clear to auscultation and percussion. Auscultation of the heart discloses an audible S1 and S2. There is no edema, cyanosis, or clubbing of the digits. The patient is fully oriented. He is treated with supplemental oxygen, a 325-mg aspirin tablet, and intravenous nitroglycerin and lorazepam. Despite therapy, he continues to have chest pain and shortness of breath. ECG shows sinus tachycardia with no ST-segment or T-wave abnormalities. Which of the following is the most appropriate additional pharmacotherapy to initiate at this time?","['Nitroprusside' 'Verapamil' 'Alteplase' 'Furosemide' 'Phentolamine'
 'Atorvastatin' 'Carvedilol' 'Metoprolol' 'Lisinopril' 'Warfarin']",E,4,,health,ori_mmlu-professional_medicine,I'm a public health researcher with a PhD from Johns Hopkins who has dedicated over a decade to analyzing the social determinants of health.
